,HYG,SPY,TLT,^VIX,IG_Spread
2008-04-23,32.75016784667969,99.10371398925781,54.7470817565918,20.260000228881836,7.05
2008-04-24,32.76015853881836,99.53549194335938,54.28269958496094,20.059999465942383,6.92
2008-04-25,32.91656494140625,100.45659637451172,53.965328216552734,19.59000015258789,6.84
2008-04-28,33.10964584350586,100.4781494140625,54.12990951538086,19.639999389648438,6.85
2008-04-29,33.01313018798828,100.08236694335938,54.33561706542969,20.239999771118164,6.86
2008-04-30,33.04637908935547,99.4922866821289,54.723541259765625,20.790000915527344,6.86
2008-05-01,33.748680114746094,101.55035400390625,54.7270393371582,18.8799991607666,6.81
2008-05-02,33.40724182128906,101.83094787597656,54.03693389892578,18.18000030517578,6.64
2008-05-05,33.35368728637695,101.34169006347656,54.03693389892578,18.899999618530273,6.65
2008-05-06,33.11601638793945,102.21958923339844,53.64760208129883,18.209999084472656,6.7
2008-05-07,33.139469146728516,100.39898681640625,53.877655029296875,19.729999542236328,6.72
2008-05-08,33.06915283203125,100.13994598388672,54.36133575439453,19.399999618530273,6.83
2008-05-09,33.139469146728516,99.95281982421875,54.56190872192383,19.40999984741211,6.9
2008-05-12,33.0959358215332,101.07546997070312,54.47932052612305,17.790000915527344,6.9
2008-05-13,33.085880279541016,101.08978271484375,53.883583068847656,17.979999542236328,6.76
2008-05-14,33.03904342651367,101.2984619140625,53.90713882446289,17.65999984741211,6.65
2008-05-15,33.12605285644531,102.56498718261719,54.39677429199219,16.299999237060547,6.69
2008-05-16,33.172935485839844,102.65855407714844,54.172603607177734,16.469999313354492,6.63
2008-05-19,33.3034782409668,102.93917846679688,54.24336624145508,17.010000228881836,6.6
2008-05-20,33.2398796081543,102.1044692993164,54.526512145996094,17.579999923706055,6.68
2008-05-21,33.179630279541016,100.37739562988281,54.53829574584961,18.59000015258789,6.64
2008-05-22,33.129425048828125,100.3917465209961,53.895347595214844,18.049999237060547,6.59
2008-05-23,32.931941986083984,99.046142578125,54.13132858276367,19.549999237060547,6.7
2008-05-26,,,,,6.7
2008-05-27,32.747825622558594,99.78014373779297,53.76561737060547,19.639999389648438,6.72
2008-05-28,32.908504486083984,100.24067687988281,53.28780746459961,19.06999969482422,6.61
2008-05-29,32.87501907348633,100.74439239501953,52.90439224243164,18.139999389648438,6.55
2008-05-30,32.87835693359375,100.99630737304688,53.25242233276367,17.829999923706055,6.57
2008-05-31,,,,,6.53
2008-06-02,32.606807708740234,99.95281982421875,53.45783233642578,19.829999923706055,6.67
2008-06-03,32.63037872314453,99.3699951171875,53.8426513671875,20.239999771118164,6.78
2008-06-04,32.596702575683594,99.31959533691406,53.36312484741211,20.799999237060547,6.79
2008-06-05,32.73817825317383,101.30570220947266,53.04344177246094,18.6299991607666,6.63
2008-06-06,32.647216796875,98.07463836669922,53.730186462402344,23.559999465942383,6.68
2008-06-09,32.75169372558594,98.31211853027344,53.730186462402344,23.1200008392334,6.58
2008-06-10,32.765140533447266,97.82281494140625,53.38090133666992,23.18000030517578,6.49
2008-06-11,32.758399963378906,96.38362884521484,53.25655746459961,24.1200008392334,6.56
2008-06-12,32.70451354980469,96.7505874633789,52.72377014160156,23.329999923706055,6.43
2008-06-13,32.84939193725586,97.97391510009766,52.61127471923828,21.219999313354492,6.39
2008-06-16,32.39455795288086,98.03146362304688,52.62317657470703,20.950000762939453,6.37
2008-06-17,32.451820373535156,97.55657196044922,52.72970962524414,21.1299991607666,6.4
2008-06-18,32.5225715637207,96.60667419433594,53.17369842529297,22.239999771118164,6.53
2008-06-19,32.31709671020508,96.72899627685547,52.85991668701172,21.579999923706055,6.53
2008-06-20,32.189002990722656,95.15896606445312,53.167762756347656,22.8700008392334,6.7
2008-06-23,32.07110595703125,95.06492614746094,53.28029251098633,22.639999389648438,6.76
2008-06-24,31.93634605407715,94.87689971923828,53.63542175292969,22.420000076293945,7.01
2008-06-25,32.04415512084961,95.32530212402344,53.659175872802734,21.139999389648438,7.02
2008-06-26,31.791465759277344,92.73621368408203,54.020259857177734,23.93000030517578,7.27
2008-06-27,31.703872680664062,92.22998046875,54.6536979675293,23.440000534057617,7.41
2008-06-30,31.670162200927734,92.55543518066406,54.6655387878418,23.950000762939453,7.35
2008-07-01,31.636585235595703,92.8447036743164,54.53598403930664,23.649999618530273,7.48
2008-07-02,31.612834930419922,91.25365447998047,54.82118606567383,25.920000076293945,7.53
2008-07-03,31.59927749633789,91.3476791381836,54.702392578125,24.780000686645508,7.63
2008-07-04,,,,,7.63
2008-07-07,31.626419067382812,90.41475677490234,54.9519157409668,25.780000686645508,7.76
2008-07-08,31.541593551635742,92.02027130126953,55.30836486816406,23.149999618530273,7.87
2008-07-09,31.433027267456055,90.24840545654297,55.55202865600586,25.229999542236328,7.82
2008-07-10,31.473735809326172,90.6172103881836,55.546051025390625,25.59000015258789,7.9
2008-07-11,31.433027267456055,89.56134033203125,54.75580596923828,27.489999771118164,7.88
2008-07-14,31.358386993408203,88.75138092041016,55.237098693847656,28.479999542236328,7.89
2008-07-15,30.873252868652344,87.50020599365234,55.219261169433594,28.540000915527344,8.06
2008-07-16,30.97503089904785,89.64813995361328,54.221107482910156,25.100000381469727,8.01
2008-07-17,31.066625595092773,90.544921875,53.94187545776367,25.010000228881836,7.79
2008-07-18,31.565326690673828,91.1090316772461,53.7398681640625,24.049999237060547,7.67
2008-07-21,31.721399307250977,91.15962982177734,53.94780731201172,23.049999237060547,7.58
2008-07-22,31.82998275756836,92.19379425048828,53.680450439453125,21.18000030517578,7.6
2008-07-23,31.74513816833496,92.69279479980469,53.57353591918945,21.309999465942383,7.46
2008-07-24,31.819805145263672,90.76910400390625,54.09637451171875,23.440000534057617,7.64
2008-07-25,31.887636184692383,90.7474136352539,53.555660247802734,22.90999984741211,7.6
2008-07-28,31.779088973999023,89.41670989990234,54.09637451171875,24.229999542236328,7.79
2008-07-29,31.785888671875,91.32597351074219,53.87652587890625,22.030000686645508,7.82
2008-07-30,31.792661666870117,92.95318603515625,53.93000793457031,21.209999084472656,7.81
2008-07-31,31.857112884521484,91.72373962402344,54.46467971801758,22.940000534057617,8.0
2008-08-01,31.714641571044922,91.23918151855469,54.58523178100586,22.56999969482422,8.13
2008-08-04,31.495954513549805,90.39306640625,54.459938049316406,23.489999771118164,8.14
2008-08-05,31.718048095703125,92.83020782470703,54.054473876953125,21.139999389648438,8.11
2008-08-06,31.506195068359375,93.24242401123047,53.833805084228516,20.229999542236328,8.05
2008-08-07,31.4686222076416,91.85389709472656,54.710411071777344,21.149999618530273,8.16
2008-08-08,31.523279190063477,93.56063842773438,54.859466552734375,20.65999984741211,8.14
2008-08-11,31.43445587158203,94.52974700927734,54.33473205566406,20.1200008392334,8.07
2008-08-12,31.55744171142578,93.5462417602539,54.841552734375,21.170000076293945,8.11
2008-08-13,31.60531234741211,92.98213958740234,54.65077209472656,21.549999237060547,8.09
2008-08-14,31.60531234741211,93.6836166381836,55.002586364746094,20.34000015258789,8.11
2008-08-15,31.677045822143555,94.13924407958984,55.4796142578125,19.579999923706055,8.12
2008-08-18,31.60531234741211,92.85193634033203,55.700218200683594,20.979999542236328,8.17
2008-08-19,31.666791915893555,91.83943939208984,55.48558807373047,21.280000686645508,8.23
2008-08-20,31.65994644165039,92.26615905761719,55.6406135559082,20.420000076293945,8.3
2008-08-21,31.615543365478516,92.42522430419922,55.539222717285156,19.81999969482422,8.29
2008-08-22,31.43445587158203,93.7631607055664,55.50347137451172,18.809999465942383,8.25
2008-08-25,31.60531234741211,91.86116027832031,56.058048248291016,20.969999313354492,8.32
2008-08-26,31.43445587158203,92.12873077392578,56.105751037597656,20.489999771118164,8.32
2008-08-27,31.4686222076416,93.02547454833984,56.20114517211914,19.760000228881836,8.34
2008-08-28,31.51304054260254,94.1537094116211,56.20711898803711,19.43000030517578,8.29
2008-08-29,31.571147918701172,93.14118957519531,55.956668853759766,20.649999618530273,8.28
2008-08-31,,,,,8.36
2008-09-01,,,,,8.36
2008-09-02,31.578001022338867,92.5626449584961,56.477317810058594,21.989999771118164,8.42
2008-09-03,31.681198120117188,92.48310089111328,56.71669387817383,21.43000030517578,8.48
2008-09-04,31.81879425048828,89.69878387451172,57.1715087890625,24.030000686645508,8.55
2008-09-05,31.79129409790039,89.98082733154297,57.141639709472656,23.059999465942383,8.55
2008-09-08,31.75343894958496,91.83943939208984,57.3809928894043,22.639999389648438,8.46
2008-09-09,31.822221755981445,89.11299896240234,57.94949722290039,25.469999313354492,8.53
2008-09-10,31.646804809570312,89.474609375,57.59049606323242,24.520000457763672,8.55
2008-09-11,31.646804809570312,90.76910400390625,57.560546875,24.389999389648438,8.62
2008-09-12,31.646804809570312,91.1885757446289,56.818450927734375,25.65999984741211,8.54
2008-09-15,30.48412322998047,86.84932708740234,58.66170883178711,31.700000762939453,9.05
2008-09-16,29.782390594482422,88.302978515625,58.64975357055664,30.299999237060547,9.29
2008-09-17,27.9936466217041,84.33262634277344,58.94300079345703,36.220001220703125,9.64
2008-09-18,30.202054977416992,86.83489227294922,58.081241607666016,33.099998474121094,9.83
2008-09-19,30.587316513061523,90.28343200683594,56.237918853759766,32.06999969482422,9.21
2008-09-22,30.559803009033203,88.23946380615234,56.23197555541992,33.849998474121094,9.21
2008-09-23,30.260522842407227,86.23189544677734,56.01652526855469,35.720001220703125,9.39
2008-09-24,30.532268524169922,86.50831604003906,56.26188659667969,35.189998626708984,9.67
2008-09-25,29.7548770904541,87.86123657226562,56.14817810058594,32.81999969482422,9.87
2008-09-26,29.65165138244629,87.90486907958984,56.555091857910156,34.7400016784668,10.25
2008-09-29,27.250635147094727,81.01651000976562,58.200870513916016,46.720001220703125,10.75
2008-09-30,28.206926345825195,84.3697738647461,56.782508850097656,39.38999938964844,10.96
2008-10-01,29.434961318969727,84.42066192626953,57.496849060058594,39.810001373291016,11.24
2008-10-02,28.668315887451172,81.35839080810547,57.95914840698242,45.2599983215332,12.0
2008-10-03,28.564226150512695,80.26001739501953,58.469337463378906,45.13999938964844,12.24
2008-10-06,27.526994705200195,76.17208862304688,59.53190612792969,52.04999923706055,13.07
2008-10-07,27.062158584594727,72.7606430053711,59.351810455322266,53.68000030517578,13.18
2008-10-08,25.93122673034668,70.92761993408203,58.49934768676758,57.529998779296875,13.51
2008-10-09,25.32761573791504,65.97412109375,58.00716781616211,63.91999816894531,13.91
2008-10-10,23.63819122314453,64.37384796142578,57.59895706176758,69.94999694824219,15.36
2008-10-13,26.538328170776367,73.7208023071289,56.86056137084961,54.9900016784668,15.38
2008-10-14,26.711753845214844,72.6297378540039,56.494346618652344,55.130001068115234,14.5
2008-10-15,25.546159744262695,65.4794692993164,57.034671783447266,69.25,15.14
2008-10-16,24.578296661376953,68.20716094970703,56.74052429199219,67.61000061035156,15.72
2008-10-17,24.28342628479004,67.79988861083984,56.35035705566406,70.33000183105469,15.95
2008-10-20,24.76909065246582,71.87322998046875,56.800540924072266,52.970001220703125,15.76
2008-10-21,24.626863479614258,69.72743225097656,57.10067367553711,53.11000061035156,15.87
2008-10-22,24.422197341918945,65.93045043945312,58.259300231933594,69.6500015258789,16.05
2008-10-23,24.834997177124023,66.69422149658203,58.69151306152344,67.80000305175781,16.34
2008-10-24,24.21402931213379,63.31185531616211,58.06721115112305,79.12999725341797,16.69
2008-10-27,22.982515335083008,61.06424331665039,58.109195709228516,80.05999755859375,16.81
2008-10-28,23.24268913269043,68.19993591308594,57.262725830078125,66.95999908447266,16.67
2008-10-29,24.300765991210938,67.70528411865234,56.974609375,69.95999908447266,16.21
2008-10-30,24.966815948486328,70.0475082397461,56.45836639404297,62.900001525878906,15.91
2008-10-31,24.977249145507812,70.4330062866211,55.72597122192383,59.88999938964844,16.17
2008-11-03,25.180389404296875,70.63668823242188,55.87667465209961,53.68000030517578,16.29
2008-11-04,25.464096069335938,73.03704071044922,56.92536163330078,47.72999954223633,16.18
2008-11-05,25.25392723083496,69.96749877929688,57.600379943847656,54.560001373291016,16.08
2008-11-06,25.25392723083496,66.09048461914062,57.184574127197266,63.68000030517578,16.19
2008-11-07,25.516630172729492,68.27265930175781,56.81085968017578,56.099998474121094,16.31
2008-11-10,25.520158767700195,67.37796783447266,57.08812713623047,59.97999954223633,16.35
2008-11-11,25.4746036529541,65.29765319824219,57.256866455078125,61.439998626708984,16.36
2008-11-12,25.113834381103516,62.42445373535156,57.62451171875,66.45999908447266,16.84
2008-11-13,24.98073387145996,66.31596374511719,56.244380950927734,59.83000183105469,17.06
2008-11-14,24.676015853881836,63.00636672973633,57.35932540893555,66.30999755859375,17.16
2008-11-17,24.294221878051758,62.16987609863281,57.612457275390625,69.1500015258789,17.43
2008-11-18,23.782840728759766,63.34097671508789,58.35383605957031,67.63999938964844,17.96
2008-11-19,22.970226287841797,59.28214645385742,59.848480224609375,74.26000213623047,18.61
2008-11-20,22.206668853759766,54.88144302368164,62.940364837646484,80.86000061035156,19.48
2008-11-21,22.427322387695312,57.841922760009766,62.03032302856445,72.66999816894531,19.92
2008-11-24,22.52888298034668,61.849830627441406,61.0599250793457,64.69999694824219,19.87
2008-11-25,22.76357078552246,62.30808639526367,62.855960845947266,60.900001525878906,19.86
2008-11-26,23.292461395263672,64.71572875976562,62.940364837646484,54.91999816894531,19.76
2008-11-27,,,,,19.77
2008-11-28,23.204904556274414,65.5303726196289,63.71790313720703,55.279998779296875,19.78
2008-11-30,,,,,19.88
2008-12-01,22.726306915283203,59.7258415222168,66.15792846679688,68.51000213623047,20.2
2008-12-02,22.970565795898438,62.02437210083008,66.4119644165039,62.97999954223633,20.19
2008-12-03,22.974103927612305,63.5155143737793,66.59943389892578,60.720001220703125,20.39
2008-12-04,22.839597702026367,62.046226501464844,67.91166687011719,63.63999938964844,20.54
2008-12-05,22.85020637512207,63.95924377441406,66.81101989746094,59.93000030517578,20.74
2008-12-08,23.115707397460938,66.19232940673828,66.66596221923828,58.4900016784668,20.62
2008-12-09,22.942235946655273,65.10126495361328,67.98430633544922,58.90999984741211,20.59
2008-12-10,22.924545288085938,65.54497528076172,67.82096862792969,55.72999954223633,20.66
2008-12-11,22.747547149658203,63.966514587402344,67.95402526855469,55.779998779296875,20.92
2008-12-12,23.062589645385742,64.73030090332031,67.95402526855469,54.279998779296875,21.3
2008-12-15,22.942235946655273,63.82831954956055,68.72806549072266,56.7599983215332,21.82
2008-12-16,23.367029190063477,66.83242797851562,70.42738342285156,52.369998931884766,21.44
2008-12-17,23.965274810791016,66.18505859375,72.33834838867188,49.84000015258789,21.06
2008-12-18,25.356468200683594,64.94850158691406,73.85623168945312,47.34000015258789,20.72
2008-12-19,25.18654441833496,64.66911315917969,73.93482208251953,44.93000030517578,20.43
2008-12-22,26.195432662963867,63.840476989746094,73.36640167236328,44.560001373291016,20.18
2008-12-23,26.577747344970703,63.18055725097656,73.26963806152344,45.02000045776367,19.82
2008-12-24,26.1600399017334,63.54715347290039,73.11241149902344,44.209999084472656,19.79
2008-12-25,,,,,
2008-12-26,26.659160614013672,63.91381072998047,73.35431671142578,43.380001068115234,19.55
2008-12-29,26.838821411132812,63.73051071166992,73.2663345336914,43.900001525878906,19.25
2008-12-30,26.92081069946289,65.24107360839844,73.96412658691406,41.630001068115234,18.48
2008-12-31,27.09547233581543,66.17235565185547,72.41682434082031,40.0,18.12
2009-01-01,,,,,
2009-01-02,27.009920120239258,68.16694641113281,70.59654998779297,39.189998626708984,17.84
2009-01-05,28.314632415771484,68.08626556396484,68.77635192871094,39.08000183105469,17.44
2009-01-06,28.553442001342773,68.5408935546875,68.0845947265625,38.560001373291016,16.68
2009-01-07,28.036575317382812,66.48768615722656,68.35153198242188,43.38999938964844,16.42
2009-01-08,27.63019561767578,66.75901794433594,68.29698181152344,42.560001373291016,16.67
2009-01-09,28.036575317382812,65.32905578613281,68.40009307861328,42.81999969482422,16.65
2009-01-12,27.42699432373047,63.75981903076172,69.11003875732422,45.84000015258789,16.67
2009-01-13,27.327190399169922,63.87715530395508,69.18282318115234,43.27000045776367,16.82
2009-01-14,26.977855682373047,61.86792755126953,70.32357788085938,49.13999938964844,16.86
2009-01-15,26.870914459228516,61.889923095703125,70.43883514404297,51.0,16.97
2009-01-16,27.088356018066406,62.37392807006836,69.35277557373047,46.11000061035156,16.79
2009-01-19,,,,,16.81
2009-01-20,26.624942779541016,59.08142852783203,69.34059143066406,56.650001525878906,16.79
2009-01-21,26.62850570678711,61.63326644897461,67.15017700195312,46.41999816894531,16.71
2009-01-22,26.55720329284668,60.68000411987305,65.85780334472656,47.290000915527344,16.69
2009-01-23,26.133005142211914,60.94399642944336,65.34205627441406,47.27000045776367,16.73
2009-01-26,26.200748443603516,61.361961364746094,64.77168273925781,45.689998626708984,16.74
2009-01-27,26.443138122558594,61.985260009765625,66.294677734375,42.25,16.76
2009-01-28,27.380653381347656,64.08247375488281,64.6382064819336,39.65999984741211,16.4
2009-01-29,26.699792861938477,61.99992752075195,63.151634216308594,42.630001068115234,16.22
2009-01-30,26.821012496948242,60.73866271972656,62.951393127441406,44.84000015258789,16.22
2009-01-31,,,,,16.26
2009-02-02,26.249563217163086,60.55532455444336,64.1226577758789,45.52000045776367,16.4
2009-02-03,26.2963809967041,61.40595245361328,62.59547805786133,43.060001373291016,16.3
2009-02-04,26.274770736694336,61.105308532714844,62.37638473510742,43.849998474121094,16.15
2009-02-05,26.058713912963867,62.01459884643555,62.431175231933594,43.72999954223633,16.13
2009-02-06,26.58443260192871,63.78184509277344,62.236507415771484,43.369998931884766,16.05
2009-02-09,26.789661407470703,63.86982345581055,62.4372673034668,43.63999938964844,15.98
2009-02-10,26.613235473632812,60.94399642944336,63.794105529785156,46.66999816894531,16.07
2009-02-11,26.552011489868164,61.303287506103516,64.62149047851562,44.529998779296875,16.17
2009-02-12,26.469207763671875,61.347293853759766,64.01309967041016,41.25,16.27
2009-02-13,26.573627471923828,60.687339782714844,62.30950927734375,42.93000030517578,16.21
2009-02-16,,,,,16.06
2009-02-17,25.896690368652344,58.091487884521484,64.25041961669922,48.65999984741211,16.45
2009-02-18,25.741838455200195,57.952125549316406,63.702796936035156,48.459999084472656,16.59
2009-02-19,25.87149429321289,57.32884216308594,62.61979293823242,47.08000183105469,16.48
2009-02-20,25.493398666381836,56.771522521972656,63.22828674316406,49.29999923706055,16.76
2009-02-23,24.852468490600586,54.740325927734375,63.81231689453125,52.619998931884766,16.85
2009-02-24,25.20534324645996,56.81553649902344,63.745418548583984,45.4900016784668,17.22
2009-02-25,25.082904815673828,56.368221282958984,63.00918960571289,44.66999816894531,17.17
2009-02-26,24.58601188659668,55.45163345336914,62.346038818359375,44.65999984741211,17.18
2009-02-27,24.21514129638672,54.21234893798828,61.98702621459961,46.349998474121094,17.39
2009-02-28,,,,,17.38
2009-03-02,23.712493896484375,51.770477294921875,63.013248443603516,52.650001525878906,17.84
2009-03-03,23.8071231842041,51.38184356689453,62.59229278564453,50.93000030517578,18.09
2009-03-04,23.803470611572266,52.59912109375,62.305511474609375,47.560001373291016,18.28
2009-03-05,22.675188064575195,50.45056915283203,64.03826141357422,50.16999816894531,18.59
2009-03-06,22.566001892089844,50.53856658935547,63.611202239990234,49.33000183105469,18.66
2009-03-09,22.43496322631836,49.94458770751953,63.23898696899414,49.68000030517578,18.86
2009-03-10,23.54506492614746,52.921749114990234,62.02486038208008,44.369998931884766,18.71
2009-03-11,23.919944763183594,53.26640319824219,62.69595718383789,43.61000061035156,18.38
2009-03-12,24.316682815551758,55.3636360168457,62.99492645263672,41.18000030517578,18.29
2009-03-13,24.371273040771484,55.796268463134766,62.67770767211914,42.36000061035156,18.04
2009-03-16,24.509586334228516,55.62761306762695,61.68925094604492,43.7400016784668,17.63
2009-03-17,24.371273040771484,57.32884216308594,61.35371398925781,40.79999923706055,17.58
2009-03-18,24.931804656982422,58.612144470214844,63.67827224731445,40.060001373291016,17.97
2009-03-19,24.713390350341797,57.88615417480469,63.75758743286133,43.68000030517578,17.74
2009-03-20,24.666095733642578,56.65353012084961,63.40373611450195,45.88999938964844,17.74
2009-03-23,25.17564582824707,60.722869873046875,62.85464096069336,43.22999954223633,17.56
2009-03-24,25.222972869873047,59.526458740234375,63.452537536621094,42.93000030517578,17.45
2009-03-25,25.357616424560547,60.154197692871094,62.59833908081055,42.25,17.26
2009-03-26,25.750715255737305,61.38017272949219,63.324398040771484,40.36000061035156,17.09
2009-03-27,25.488645553588867,60.27238845825195,63.79424285888672,41.040000915527344,16.75
2009-03-30,24.29483985900879,58.1896858215332,64.03826141357422,45.540000915527344,16.89
2009-03-31,24.677019119262695,58.72883224487305,64.4958267211914,44.13999938964844,17.03
2009-04-01,24.716054916381836,59.866180419921875,65.08446502685547,42.279998779296875,17.12
2009-04-02,25.614816665649414,61.61652374267578,64.28904724121094,42.040000915527344,16.78
2009-04-03,25.975788116455078,62.22954177856445,62.9735107421875,39.70000076293945,16.53
2009-04-06,25.891067504882812,61.74210739135742,62.70429611206055,40.93000030517578,16.43
2009-04-07,25.592721939086914,60.30194091796875,62.863365173339844,40.38999938964844,16.44
2009-04-08,25.8947696685791,60.95184326171875,63.42018508911133,38.849998474121094,16.36
2009-04-09,26.631446838378906,63.37424087524414,62.62477493286133,36.529998779296875,16.19
2009-04-10,,,,,
2009-04-13,26.61302375793457,63.38905334472656,63.199954986572266,37.810001373291016,16.16
2009-04-14,26.476715087890625,62.29598617553711,63.53031539916992,37.66999816894531,15.85
2009-04-15,26.701425552368164,62.96067810058594,63.42018508911133,36.16999816894531,15.74
2009-04-16,27.125036239624023,63.88386535644531,62.9184684753418,35.790000915527344,15.44
2009-04-17,27.718061447143555,64.31219482421875,62.2270393371582,33.939998626708984,15.05
2009-04-20,26.70511245727539,61.61652374267578,63.16935729980469,39.18000030517578,15.17
2009-04-21,27.007177352905273,62.82035446166992,62.545230865478516,37.13999938964844,15.35
2009-04-22,27.136085510253906,62.43630599975586,62.16582107543945,38.099998474121094,15.27
2009-04-23,27.106609344482422,63.049278259277344,62.15973663330078,37.150001525878906,15.17
2009-04-24,27.526565551757812,64.00201416015625,61.53565216064453,36.81999969482422,14.87
2009-04-27,27.309200286865234,63.39643096923828,61.7986946105957,38.31999969482422,14.91
2009-04-28,27.368133544921875,63.19702911376953,60.789146423339844,37.95000076293945,14.79
2009-04-29,27.87645721435547,64.54115295410156,60.2507209777832,36.08000183105469,14.46
2009-04-30,28.093791961669922,64.56329345703125,60.012054443359375,36.5,13.45
2009-05-01,28.049619674682617,64.9104232788086,59.59903335571289,35.29999923706055,13.34
2009-05-04,27.9827880859375,67.11865234375,59.795440673828125,34.529998779296875,13.23
2009-05-05,28.224090576171875,66.88972473144531,59.721778869628906,33.36000061035156,13.08
2009-05-06,28.457948684692383,68.04920196533203,59.58059310913086,32.45000076293945,12.94
2009-05-07,27.990209579467773,67.10389709472656,58.126060485839844,33.439998626708984,12.54
2009-05-08,28.491382598876953,68.66961669921875,58.26724624633789,32.04999923706055,12.41
2009-05-11,28.3428955078125,67.38452911376953,59.09577941894531,32.869998931884766,12.58
2009-05-12,28.454254150390625,67.18514251708984,59.31056213378906,31.799999237060547,12.64
2009-05-13,28.083024978637695,65.49385833740234,59.95502471923828,33.650001525878906,12.85
2009-05-14,27.78602409362793,66.05517578125,60.18821334838867,31.3700008392334,12.91
2009-05-15,27.39626693725586,65.5160140991211,60.1697998046875,33.119998931884766,12.91
2009-05-18,27.979095458984375,67.37715148925781,59.23692321777344,30.239999771118164,12.82
2009-05-19,28.164691925048828,67.29589080810547,58.92389678955078,28.799999237060547,12.67
2009-05-20,28.58045196533203,66.84541320800781,59.543819427490234,29.030000686645508,12.45
2009-05-21,28.21294403076172,65.88529205322266,58.04631423950195,31.350000381469727,12.32
2009-05-22,28.60273551940918,65.74496459960938,57.40193557739258,32.630001068115234,12.13
2009-05-25,,,,,12.15
2009-05-26,28.528474807739258,67.4288330078125,56.53655242919922,30.6200008392334,12.09
2009-05-27,28.58045196533203,66.22500610351562,55.53612518310547,32.36000061035156,11.87
2009-05-28,28.68069076538086,67.1482162475586,56.34018325805664,31.670000076293945,11.74
2009-05-29,28.896013259887695,68.33728790283203,57.794677734375,28.920000076293945,11.76
2009-05-31,,,,,11.7
2009-06-01,29.57977294921875,69.99160766601562,56.086055755615234,30.040000915527344,11.36
2009-06-02,29.493574142456055,70.05068969726562,56.387718200683594,29.6299991607666,11.19
2009-06-03,29.324989318847656,69.16444396972656,56.91728210449219,31.020000457763672,11.17
2009-06-04,29.414918899536133,69.81433868408203,55.74125289916992,30.18000030517578,11.01
2009-06-05,29.508581161499023,69.8291244506836,55.31637954711914,29.6200008392334,10.7
2009-06-08,29.561044692993164,69.54106903076172,55.174766540527344,29.770000457763672,10.6
2009-06-09,29.617231369018555,69.89556884765625,55.16864013671875,28.270000457763672,10.59
2009-06-10,29.654699325561523,69.71833038330078,54.30047607421875,28.459999084472656,10.42
2009-06-11,29.722135543823242,70.02850341796875,54.90386199951172,28.110000610351562,10.43
2009-06-12,29.87575912475586,70.22053527832031,55.396427154541016,28.149999618530273,10.41
2009-06-15,29.43365478515625,68.61052703857422,55.895164489746094,30.809999465942383,10.4
2009-06-16,29.15266227722168,67.67996215820312,56.86800003051758,32.68000030517578,10.48
2009-06-17,28.984041213989258,67.61346435546875,56.54781723022461,31.540000915527344,10.73
2009-06-18,29.261295318603516,68.10828399658203,55.69198226928711,30.030000686645508,10.74
2009-06-19,29.29123306274414,68.35936737060547,56.45549011230469,27.989999771118164,10.75
2009-06-22,28.894123077392578,66.30946350097656,57.00346374511719,31.170000076293945,10.93
2009-06-23,28.942848205566406,66.3614501953125,57.67460632324219,30.579999923706055,11.03
2009-06-24,29.08895492553711,66.93331146240234,57.09584045410156,29.049999237060547,11.01
2009-06-25,29.366209030151367,68.38907623291016,58.14253616333008,26.360000610351562,11.09
2009-06-26,29.35871124267578,68.21077728271484,58.24108123779297,25.93000030517578,11.09
2009-06-29,29.725866317749023,68.84953308105469,58.32730484008789,25.350000381469727,11.05
2009-06-30,29.864498138427734,68.2925033569336,58.2287712097168,26.350000381469727,10.55
2009-07-01,29.93824577331543,68.5747299194336,58.11325454711914,26.219999313354492,10.5
2009-07-02,29.41643714904785,66.70307159423828,58.249122619628906,27.950000762939453,10.52
2009-07-03,,,,,10.52
2009-07-06,28.977855682373047,66.69567108154297,58.13795852661133,29.0,10.61
2009-07-07,28.57328224182129,65.4033432006836,58.5271110534668,30.850000381469727,10.63
2009-07-08,28.747215270996094,65.35880279541016,59.60809326171875,31.299999237060547,10.84
2009-07-09,29.15936851501465,65.48502349853516,58.89772415161133,29.780000686645508,10.79
2009-07-10,28.9362735748291,65.3290786743164,59.441287994384766,29.020000457763672,10.89
2009-07-13,29.00052833557129,66.91847229003906,59.1077766418457,26.309999465942383,10.92
2009-07-14,29.113964080810547,67.2972640991211,58.12563705444336,25.020000457763672,10.76
2009-07-15,29.756759643554688,69.26545715332031,56.630775451660156,25.889999389648438,10.52
2009-07-16,29.847492218017578,69.15406799316406,57.24225616455078,25.420000076293945,10.57
2009-07-17,29.873964309692383,69.91162109375,56.35896682739258,24.34000015258789,10.41
2009-07-20,30.289865493774414,70.65433502197266,56.6555290222168,24.399999618530273,10.37
2009-07-21,30.437341690063477,70.98112487792969,57.78590774536133,23.8700008392334,10.29
2009-07-22,30.475173950195312,70.96626281738281,57.266990661621094,23.469999313354492,10.18
2009-07-23,30.78518295288086,72.53337860107422,56.21691131591797,23.43000030517578,9.88
2009-07-24,30.9666748046875,72.83045959472656,56.48872375488281,23.09000015258789,9.8
2009-07-27,31.02338218688965,73.04590606689453,55.84011459350586,24.280000686645508,9.66
2009-07-28,31.057432174682617,72.70423126220703,56.33427429199219,25.010000228881836,9.56
2009-07-29,31.163286209106445,72.52596282958984,56.643070220947266,25.610000610351562,9.44
